username,followers,following,posts,verified,bio,profile_pic,username_length,username_digits,ratio,fake
user2990,2465,298,112,1,0,1,8,4,8.27,0
user2991,3813,3395,307,1,1,0,8,4,1.12,0
user2992,7063,1611,269,0,1,1,8,4,4.38,0
user2993,3051,4627,59,0,1,1,8,4,0.66,0
user2994,1239,4851,88,1,1,0,8,4,0.26,0
user2995,5531,2241,480,0,0,0,8,4,2.47,0
user2996,6287,1966,0,1,1,1,8,4,3.2,0
user2997,8150,3553,80,0,0,0,8,4,2.29,0
user2998,207,4898,492,1,0,1,8,4,0.04,0
user2999,3709,1032,21,1,0,0,8,4,3.59,0
user3000,6198,4090,364,1,1,1,8,4,1.52,0
user3001,7312,4738,97,0,0,0,8,4,1.54,0
user3002,6481,2175,310,1,1,0,8,4,2.98,0
user3003,7438,4965,206,1,0,0,8,4,1.5,0
user3004,1920,4733,369,0,1,0,8,4,0.41,0
user3005,7972,1985,201,0,0,1,8,4,4.02,0
user3006,5259,2518,397,0,1,0,8,4,2.09,0
user3007,1426,4080,243,0,1,1,8,4,0.35,0
user3008,592,1479,69,0,1,0,8,4,0.4,0
user3009,5026,2193,26,1,0,0,8,4,2.29,0
user3010,2640,3999,143,1,0,1,8,4,0.66,0
user3011,5756,1217,205,0,0,0,8,4,4.73,0
user3012,9530,4240,458,1,1,1,8,4,2.25,0
user3013,7676,3457,218,1,0,0,8,4,2.22,0
user3014,7095,3229,441,1,0,1,8,4,2.2,0
user3015,1304,3952,396,0,0,1,8,4,0.33,0
user3016,1525,4225,89,0,1,1,8,4,0.36,0
user3017,3284,4937,360,1,0,0,8,4,0.67,0
user3018,1866,3381,336,0,1,1,8,4,0.55,0
user3019,4403,100,225,1,1,0,8,4,44.03,0
user3020,8948,867,115,1,0,0,8,4,10.32,0
user3021,9381,1319,361,1,1,0,8,4,7.11,0
user3022,6728,3802,94,0,0,0,8,4,1.77,0
user3023,469,3842,51,0,0,1,8,4,0.12,0
user3024,7062,348,27,1,0,0,8,4,20.29,0
user3025,7460,820,211,1,1,1,8,4,9.1,0
user3026,5617,2645,143,1,1,0,8,4,2.12,0
user3027,1487,1961,341,1,0,0,8,4,0.76,0
user3028,6324,361,309,1,1,0,8,4,17.52,0
user3029,9735,1327,208,0,1,0,8,4,7.34,0
user3030,6718,4638,274,1,0,1,8,4,1.45,0
user3031,9175,727,309,1,0,1,8,4,12.62,0
user3032,5269,3441,301,1,0,1,8,4,1.53,0
user3033,8350,1608,272,1,1,0,8,4,5.19,0
user3034,4047,1763,388,0,1,1,8,4,2.3,0
user3035,2728,788,208,1,1,1,8,4,3.46,0
user3036,8807,4260,96,1,0,1,8,4,2.07,0
user3037,5505,1546,105,0,0,0,8,4,3.56,0
user3038,4303,3736,53,0,1,1,8,4,1.15,0
user3039,2918,4966,155,1,1,1,8,4,0.59,0
user3040,9591,2536,234,1,1,1,8,4,3.78,0
user3041,9397,2787,116,0,0,1,8,4,3.37,0
user3042,5154,298,488,0,1,0,8,4,17.3,0
user3043,5339,1182,199,0,0,1,8,4,4.52,0
user3044,859,1966,463,0,0,0,8,4,0.44,0
user3045,7718,785,8,1,1,0,8,4,9.83,0
user3046,7140,3679,57,1,0,0,8,4,1.94,0
user3047,8281,4415,264,1,0,0,8,4,1.88,0
user3048,6286,3236,78,1,1,1,8,4,1.94,0
user3049,306,3964,209,1,1,0,8,4,0.08,0
user3050,4987,2160,365,0,0,1,8,4,2.31,0
user3051,6580,3601,422,1,0,0,8,4,1.83,0
user3052,3028,344,63,0,1,1,8,4,8.8,0
user3053,5016,4243,394,1,1,1,8,4,1.18,0
user3054,7628,3088,0,0,1,1,8,4,2.47,0
user3055,7640,3809,329,0,0,0,8,4,2.01,0
user3056,1651,2350,478,0,0,0,8,4,0.7,0
user3057,7984,92,76,0,1,0,8,4,86.78,0
user3058,9619,2339,463,1,1,0,8,4,4.11,0
user3059,373,2929,183,0,0,0,8,4,0.13,0
user3060,2466,1891,490,1,0,1,8,4,1.3,0
user3061,7622,758,166,1,0,0,8,4,10.06,0
user3062,8035,3946,153,0,0,1,8,4,2.04,0
user3063,3511,1010,283,0,1,0,8,4,3.48,0
user3064,6030,4780,219,1,0,1,8,4,1.26,0
user3065,8417,2215,293,0,1,1,8,4,3.8,0
user3066,4840,1003,399,1,0,0,8,4,4.83,0
user3067,1526,4171,368,0,0,1,8,4,0.37,0
user3068,5430,3311,319,0,0,0,8,4,1.64,0
user3069,1574,736,282,0,0,1,8,4,2.14,0
user3070,1165,4527,163,1,1,1,8,4,0.26,0
user3071,4467,1037,277,0,0,1,8,4,4.31,0
user3072,7416,324,188,1,0,1,8,4,22.89,0
user3073,6834,4451,284,0,0,0,8,4,1.54,0
user3074,2732,1682,65,0,1,0,8,4,1.62,0
user3075,4907,1448,201,0,0,0,8,4,3.39,0
user3076,9574,135,415,1,1,0,8,4,70.92,0
user3077,5845,3324,280,1,0,1,8,4,1.76,0
user3078,1899,3021,487,0,0,1,8,4,0.63,0
user3079,3251,3589,412,0,0,1,8,4,0.91,0
user3080,7663,1100,153,0,0,0,8,4,6.97,0
user3081,3557,1651,75,0,0,1,8,4,2.15,0
user3082,3009,3442,230,0,1,1,8,4,0.87,0
user3083,1451,2566,194,0,0,0,8,4,0.57,0
user3084,2704,2758,13,1,1,1,8,4,0.98,0
user3085,8947,4853,76,0,0,0,8,4,1.84,0
user3086,9711,2039,78,0,0,1,8,4,4.76,0
user3087,471,1780,385,0,1,1,8,4,0.26,0
user3088,7482,1886,13,0,1,0,8,4,3.97,0
user3089,3652,3571,297,0,1,1,8,4,1.02,0
user3090,7442,2728,405,1,0,0,8,4,2.73,0
user3091,3030,2857,471,1,1,0,8,4,1.06,0
user3092,8847,1015,342,0,1,1,8,4,8.72,0
user3093,6643,4961,111,1,1,1,8,4,1.34,0
user3094,575,4136,468,0,1,0,8,4,0.14,0
user3095,6307,40,378,0,1,1,8,4,157.68,0
user3096,4156,696,268,1,1,1,8,4,5.97,0
user3097,364,3099,167,1,1,0,8,4,0.12,0
user3098,4183,2630,213,1,1,0,8,4,1.59,0
user3099,2794,4998,191,0,1,0,8,4,0.56,0
user3100,7195,757,220,0,0,1,8,4,9.5,0
user3101,1879,3309,36,1,0,0,8,4,0.57,0
user3102,2878,4095,89,1,0,1,8,4,0.7,0
user3103,7117,1023,244,0,1,1,8,4,6.96,0
user3104,9242,2342,446,1,1,0,8,4,3.95,0
user3105,8035,4379,386,1,1,1,8,4,1.83,0
user3106,2581,1815,1,1,0,0,8,4,1.42,0
user3107,2876,3895,402,0,0,1,8,4,0.74,0
user3108,1705,1689,75,1,1,1,8,4,1.01,0
user3109,6286,3864,55,0,0,0,8,4,1.63,0
user3110,2875,3822,73,1,1,0,8,4,0.75,0
user3111,8030,161,250,0,0,0,8,4,49.88,0
user3112,7120,379,28,1,0,1,8,4,18.79,0
user3113,7878,4389,285,0,0,1,8,4,1.79,0
user3114,6125,1400,73,1,1,1,8,4,4.38,0
user3115,1,1039,492,0,1,0,8,4,0.0,1
user3116,8066,1399,430,1,0,1,8,4,5.77,0
user3117,9417,4060,288,0,0,0,8,4,2.32,0
user3118,5234,4064,90,0,1,1,8,4,1.29,0
user3119,5364,2985,242,1,1,1,8,4,1.8,0
user3120,1933,941,451,1,0,0,8,4,2.05,0
user3121,1483,3671,3,0,1,1,8,4,0.4,0
user3122,1632,4054,183,1,0,1,8,4,0.4,0
user3123,985,1216,409,0,1,1,8,4,0.81,0
user3124,593,1602,61,0,0,1,8,4,0.37,0
user3125,6451,3556,145,0,1,1,8,4,1.81,0
user3126,6771,88,278,0,1,0,8,4,76.94,0
user3127,9051,4770,414,0,1,0,8,4,1.9,0
user3128,373,1508,178,0,1,1,8,4,0.25,0
user3129,5694,2036,157,1,0,1,8,4,2.8,0
user3130,6388,504,222,1,0,1,8,4,12.67,0
user3131,1343,4603,105,0,1,0,8,4,0.29,0
user3132,2762,2975,117,0,0,0,8,4,0.93,0
user3133,4451,4615,208,0,1,0,8,4,0.96,0
user3134,6796,1621,26,1,0,1,8,4,4.19,0
user3135,2042,4855,37,1,0,0,8,4,0.42,0
user3136,5116,1090,5,0,0,0,8,4,4.69,1
user3137,151,4795,286,1,0,1,8,4,0.03,0
user3138,4521,4011,288,0,1,0,8,4,1.13,0
user3139,4727,4382,244,0,1,1,8,4,1.08,0
user3140,4602,410,326,0,1,1,8,4,11.22,0
user3141,4803,1398,269,1,1,1,8,4,3.44,0
user3142,9464,1555,75,1,0,1,8,4,6.09,0
user3143,2395,3368,65,1,0,0,8,4,0.71,0
user3144,2389,4758,117,1,0,1,8,4,0.5,0
user3145,4875,3074,204,0,1,0,8,4,1.59,0
user3146,810,391,158,1,1,1,8,4,2.07,0
user3147,9367,2037,331,1,1,0,8,4,4.6,0
user3148,9044,1821,405,1,1,1,8,4,4.97,0
user3149,6884,3734,297,1,0,0,8,4,1.84,0
user3150,3151,171,143,1,0,1,8,4,18.43,0
user3151,4636,4234,104,1,1,0,8,4,1.09,0
user3152,9380,839,196,1,1,1,8,4,11.18,0
user3153,5627,13,157,1,1,0,8,4,432.85,0
user3154,844,712,416,1,1,0,8,4,1.19,0
user3155,5967,4180,418,0,0,1,8,4,1.43,0
user3156,6707,3715,406,1,0,0,8,4,1.81,0
user3157,1668,1061,396,0,1,1,8,4,1.57,0
user3158,9401,1051,77,0,0,0,8,4,8.94,0
user3159,3232,3925,117,1,1,0,8,4,0.82,0
user3160,9318,3613,316,1,1,0,8,4,2.58,0
user3161,9225,46,24,0,1,0,8,4,200.54,0
user3162,5810,3488,279,0,1,1,8,4,1.67,0
user3163,7964,143,347,0,1,1,8,4,55.69,0
user3164,6634,427,488,0,0,1,8,4,15.54,0
user3165,8427,611,452,1,0,0,8,4,13.79,0
user3166,7316,4471,469,0,0,0,8,4,1.64,0
user3167,6568,3389,394,1,0,1,8,4,1.94,0
user3168,7940,4990,482,1,0,1,8,4,1.59,0
user3169,5240,481,230,1,0,1,8,4,10.89,0
user3170,2253,1270,201,1,0,1,8,4,1.77,0
user3171,6602,296,281,0,1,1,8,4,22.3,0
user3172,3447,4336,386,1,0,0,8,4,0.79,0
user3173,1174,3563,148,1,1,0,8,4,0.33,0
user3174,5788,1385,230,0,1,0,8,4,4.18,0
user3175,4247,169,178,0,0,1,8,4,25.13,0
user3176,2698,1358,80,1,0,0,8,4,1.99,0
user3177,4880,4290,361,1,0,1,8,4,1.14,0
user3178,5699,2935,443,1,1,1,8,4,1.94,0
user3179,6857,4031,150,1,1,0,8,4,1.7,0
user3180,9633,1276,91,0,1,0,8,4,7.55,0
user3181,3224,1902,29,1,0,1,8,4,1.7,0
user3182,6236,4907,202,0,0,1,8,4,1.27,0
user3183,8617,3377,489,0,1,1,8,4,2.55,0
user3184,1794,4753,366,1,0,0,8,4,0.38,0
user3185,1648,972,384,1,0,1,8,4,1.7,0
user3186,169,3368,361,1,1,0,8,4,0.05,0
user3187,1844,3065,144,1,1,0,8,4,0.6,0
user3188,6986,4211,296,0,0,1,8,4,1.66,0
user3189,9757,4961,257,0,0,0,8,4,1.97,0
user3190,8518,4530,168,1,1,0,8,4,1.88,0
user3191,7004,3232,237,1,0,1,8,4,2.17,0
user3192,2163,4457,357,1,1,0,8,4,0.49,0
user3193,8311,2802,140,1,1,1,8,4,2.97,0
user3194,1697,3073,492,0,1,1,8,4,0.55,0
user3195,8038,1235,48,1,0,1,8,4,6.51,0
user3196,8656,263,131,1,0,1,8,4,32.91,0
user3197,7737,2058,497,0,0,0,8,4,3.76,0
user3198,2945,1239,243,0,1,0,8,4,2.38,0
user3199,7368,1555,491,1,1,0,8,4,4.74,0
user3200,6148,2435,320,0,1,1,8,4,2.52,0
user3201,3597,4518,274,0,0,1,8,4,0.8,0
user3202,5893,2750,49,0,1,0,8,4,2.14,0
user3203,2831,3056,58,1,1,0,8,4,0.93,0
user3204,9589,3185,252,1,0,1,8,4,3.01,0
user3205,3396,2847,402,1,1,0,8,4,1.19,0
user3206,1829,4681,198,1,1,0,8,4,0.39,0
user3207,6913,2175,47,1,0,0,8,4,3.18,0
user3208,8513,264,330,1,1,1,8,4,32.25,0
user3209,9817,1431,427,0,1,0,8,4,6.86,0
user3210,9375,2120,84,0,1,1,8,4,4.42,0
user3211,1587,4204,396,0,1,1,8,4,0.38,0
user3212,4352,4215,219,0,0,0,8,4,1.03,0
user3213,3503,4054,66,0,1,1,8,4,0.86,0
user3214,6032,4078,242,1,0,0,8,4,1.48,0
user3215,878,4560,367,1,1,0,8,4,0.19,0
user3216,7796,4191,227,1,0,0,8,4,1.86,0
user3217,1871,4226,153,1,0,1,8,4,0.44,0
user3218,8038,597,381,1,1,0,8,4,13.46,0
user3219,7614,1547,357,0,1,0,8,4,4.92,0
user3220,729,2487,48,1,1,0,8,4,0.29,0
user3221,9145,2110,32,0,1,1,8,4,4.33,0
user3222,260,1114,142,1,1,1,8,4,0.23,0
user3223,545,1943,80,1,1,0,8,4,0.28,0
user3224,9349,579,467,0,1,0,8,4,16.15,0
user3225,6702,2887,197,0,0,1,8,4,2.32,0
user3226,9087,3768,234,0,0,0,8,4,2.41,0
user3227,8436,972,463,1,1,1,8,4,8.68,0
user3228,5203,3511,316,0,1,0,8,4,1.48,0
user3229,5420,3790,496,0,0,1,8,4,1.43,0
user3230,6798,3517,124,1,1,1,8,4,1.93,0
user3231,2779,2816,89,1,0,1,8,4,0.99,0
user3232,737,3288,439,0,0,0,8,4,0.22,0
user3233,4546,4724,262,0,0,0,8,4,0.96,0
user3234,8110,4626,459,1,1,0,8,4,1.75,0
user3235,410,775,291,1,1,0,8,4,0.53,0
user3236,6876,4201,299,1,0,1,8,4,1.64,0
user3237,4472,4441,284,1,0,0,8,4,1.01,0
user3238,6102,718,174,0,1,0,8,4,8.5,0
user3239,3129,1975,101,1,0,1,8,4,1.58,0
user3240,5337,1278,250,0,1,1,8,4,4.18,0
user3241,3782,312,493,1,1,1,8,4,12.12,0
user3242,1441,2990,444,1,1,1,8,4,0.48,0
user3243,250,2197,89,0,0,1,8,4,0.11,0
user3244,5961,2289,154,0,1,0,8,4,2.6,0
user3245,8840,2815,24,1,0,1,8,4,3.14,0
user3246,8024,1501,402,0,0,1,8,4,5.35,0
user3247,4392,2147,112,1,0,0,8,4,2.05,0
user3248,7004,522,418,0,1,1,8,4,13.42,0
user3249,7204,65,131,0,1,0,8,4,110.83,0
user3250,9344,858,415,1,0,0,8,4,10.89,0
user3251,6111,4208,95,0,0,0,8,4,1.45,0
user3252,8363,642,498,1,0,1,8,4,13.03,0
user3253,8430,2082,286,1,1,1,8,4,4.05,0
user3254,5255,4604,74,0,1,0,8,4,1.14,0
user3255,2232,2683,464,0,0,0,8,4,0.83,0
user3256,8063,4298,206,0,0,1,8,4,1.88,0
user3257,3493,2828,143,0,0,1,8,4,1.24,0
user3258,657,601,193,0,0,0,8,4,1.09,0
user3259,6195,3880,417,0,0,1,8,4,1.6,0
user3260,7968,2369,80,1,1,1,8,4,3.36,0
user3261,3228,2840,355,1,0,1,8,4,1.14,0
user3262,3116,2213,253,0,1,1,8,4,1.41,0
user3263,1888,1187,405,0,0,0,8,4,1.59,0
user3264,2067,745,178,0,0,0,8,4,2.77,0
user3265,8632,4974,253,0,1,1,8,4,1.74,0
user3266,8311,502,64,1,0,1,8,4,16.56,0
user3267,6289,1220,148,0,0,1,8,4,5.15,0
user3268,2535,2287,149,1,1,0,8,4,1.11,0
user3269,2582,2702,63,1,0,0,8,4,0.96,0
user3270,9880,3402,255,1,0,1,8,4,2.9,0
user3271,8398,2246,463,0,0,0,8,4,3.74,0
user3272,258,1253,66,0,1,0,8,4,0.21,0
user3273,4858,2302,313,0,0,0,8,4,2.11,0
user3274,6637,4946,328,1,1,1,8,4,1.34,0
user3275,9185,4016,84,1,1,0,8,4,2.29,0
user3276,8593,1112,150,0,1,0,8,4,7.73,0
user3277,4598,66,436,0,1,1,8,4,69.67,0
user3278,1605,2339,338,0,0,0,8,4,0.69,0
user3279,4559,1356,59,1,1,1,8,4,3.36,0
user3280,5077,3908,406,0,0,1,8,4,1.3,0
user3281,8548,3823,405,1,1,0,8,4,2.24,0
user3282,605,642,299,0,1,1,8,4,0.94,0
user3283,717,4580,225,0,1,1,8,4,0.16,0
user3284,4660,1030,377,0,0,1,8,4,4.52,0
user3285,854,2223,298,0,1,0,8,4,0.38,0
user3286,3569,1929,328,1,1,1,8,4,1.85,0
user3287,6295,2173,141,0,0,1,8,4,2.9,0
user3288,6680,4783,268,0,1,1,8,4,1.4,0
user3289,8499,4800,57,0,0,0,8,4,1.77,0
user3290,2496,4520,325,1,1,1,8,4,0.55,0
user3291,8848,1220,392,1,1,0,8,4,7.25,0
user3292,5442,3698,384,0,1,0,8,4,1.47,0
user3293,3804,4935,219,0,1,1,8,4,0.77,0
user3294,2616,2936,55,1,0,1,8,4,0.89,0
user3295,3898,762,433,0,0,1,8,4,5.12,0
user3296,1648,4675,386,0,0,1,8,4,0.35,0
user3297,6772,1291,305,0,1,1,8,4,5.25,0
user3298,9922,4806,6,0,1,0,8,4,2.06,0
user3299,5587,2085,242,1,0,0,8,4,2.68,0
user3300,7599,2802,179,0,0,1,8,4,2.71,0
user3301,5028,1566,45,1,1,0,8,4,3.21,0
user3302,6152,1035,487,1,1,0,8,4,5.94,0
user3303,2299,3420,215,1,1,0,8,4,0.67,0
user3304,7758,450,486,1,1,0,8,4,17.24,0
user3305,6364,654,240,0,0,0,8,4,9.73,0
user3306,7491,1656,194,0,0,0,8,4,4.52,0
user3307,6828,4298,98,1,0,1,8,4,1.59,0
user3308,4793,4420,419,0,1,1,8,4,1.08,0
user3309,4433,4281,349,0,0,0,8,4,1.04,0
user3310,5546,1414,386,1,0,1,8,4,3.92,0
user3311,7405,2152,253,1,0,1,8,4,3.44,0
user3312,7490,261,423,0,0,0,8,4,28.7,0
user3313,3946,2328,397,0,1,1,8,4,1.7,0
user3314,9170,2828,341,1,1,0,8,4,3.24,0
user3315,5841,3242,247,1,0,1,8,4,1.8,0
user3316,1271,4634,314,0,1,1,8,4,0.27,0
user3317,3626,1918,229,1,0,1,8,4,1.89,0
user3318,5406,1761,214,1,0,1,8,4,3.07,0
user3319,8366,3206,176,1,0,1,8,4,2.61,0
user3320,8190,4551,193,1,0,1,8,4,1.8,0
user3321,1020,2613,470,0,1,1,8,4,0.39,0
user3322,6511,3996,272,0,1,1,8,4,1.63,0
user3323,7659,3744,411,0,0,1,8,4,2.05,0
user3324,6785,3529,282,1,1,0,8,4,1.92,0
user3325,2606,2080,125,0,0,1,8,4,1.25,0
user3326,3445,846,38,0,0,1,8,4,4.07,0
user3327,5942,651,332,1,0,1,8,4,9.13,0
user3328,7864,4577,411,1,1,0,8,4,1.72,0
user3329,5002,227,167,0,1,1,8,4,22.04,0
user3330,2211,4178,373,1,0,0,8,4,0.53,0
user3331,9150,1656,138,0,0,0,8,4,5.53,0
user3332,8946,198,37,1,1,0,8,4,45.18,0
user3333,2303,3072,25,0,1,1,8,4,0.75,0
user3334,6602,4317,496,1,1,0,8,4,1.53,0
user3335,8340,1061,431,0,1,0,8,4,7.86,0
user3336,9868,2470,331,0,1,1,8,4,4.0,0
user3337,5339,4680,332,0,0,1,8,4,1.14,0
user3338,2327,1255,452,1,1,0,8,4,1.85,0
user3339,5573,3382,472,0,0,0,8,4,1.65,0
user3340,7517,293,219,0,1,1,8,4,25.66,0
user3341,8583,4518,288,0,1,1,8,4,1.9,0
user3342,7387,1040,454,1,0,0,8,4,7.1,0
user3343,508,3788,315,0,1,1,8,4,0.13,0
user3344,35,4659,151,0,1,1,8,4,0.01,0
user3345,3681,2799,107,0,0,1,8,4,1.32,0
user3346,3143,4956,389,1,1,1,8,4,0.63,0
user3347,3007,1929,146,1,1,0,8,4,1.56,0
user3348,1032,2255,350,0,0,0,8,4,0.46,0
user3349,3285,3506,240,1,0,0,8,4,0.94,0
user3350,4458,4325,116,1,0,0,8,4,1.03,0
user3351,9551,3958,264,0,0,0,8,4,2.41,0
user3352,982,2890,353,0,1,0,8,4,0.34,0
user3353,2391,1273,96,0,0,0,8,4,1.88,0
user3354,4624,379,61,0,1,0,8,4,12.2,0
user3355,7709,943,478,1,1,1,8,4,8.17,0
user3356,5958,1482,313,1,0,0,8,4,4.02,0
user3357,5191,4073,231,1,1,0,8,4,1.27,0
user3358,9963,274,41,0,1,0,8,4,36.36,0
user3359,9265,3302,432,0,1,1,8,4,2.81,0
user3360,8360,2666,360,0,1,1,8,4,3.14,0
user3361,9016,246,70,1,1,1,8,4,36.65,0
user3362,6058,3705,159,1,1,0,8,4,1.64,0
user3363,6385,1377,110,1,0,0,8,4,4.64,0
user3364,7918,150,210,1,0,1,8,4,52.79,0
user3365,3442,4535,480,1,0,1,8,4,0.76,0
user3366,4246,2036,392,1,0,0,8,4,2.09,0
user3367,7356,1807,191,1,0,1,8,4,4.07,0
user3368,2454,2310,172,1,0,0,8,4,1.06,0
user3369,8100,3479,62,1,0,0,8,4,2.33,0
user3370,9645,4391,30,1,0,0,8,4,2.2,0
user3371,2347,426,137,1,0,0,8,4,5.51,0
user3372,3717,3458,52,0,1,0,8,4,1.07,0
user3373,6434,4032,48,0,1,0,8,4,1.6,0
user3374,3396,1555,182,1,1,1,8,4,2.18,0
user3375,3708,3456,327,0,0,1,8,4,1.07,0
user3376,4875,17,14,0,1,0,8,4,286.76,0
user3377,552,737,26,0,1,1,8,4,0.75,0
user3378,9811,2955,7,0,0,0,8,4,3.32,1
user3379,3547,750,133,1,1,1,8,4,4.73,0
user3380,8427,4239,414,0,1,1,8,4,1.99,0
user3381,3388,4638,158,1,1,0,8,4,0.73,0
user3382,8567,3082,231,1,1,0,8,4,2.78,0
user3383,8594,4137,361,1,1,0,8,4,2.08,0
user3384,263,2993,302,0,1,1,8,4,0.09,0
user3385,1255,252,429,0,0,1,8,4,4.98,0
user3386,2727,942,193,1,1,0,8,4,2.89,0
user3387,7472,3265,362,0,0,1,8,4,2.29,0
user3388,9837,2025,313,0,1,1,8,4,4.86,0
user3389,7872,53,29,0,0,0,8,4,148.53,0
user3390,1314,998,410,0,0,1,8,4,1.32,0
user3391,2288,838,235,1,1,1,8,4,2.73,0
user3392,9049,2502,387,1,1,1,8,4,3.62,0
user3393,9382,2231,78,1,0,1,8,4,4.21,0
user3394,7911,3136,445,0,1,1,8,4,2.52,0
user3395,7657,3333,233,1,0,1,8,4,2.3,0
user3396,8234,2931,336,1,0,1,8,4,2.81,0
user3397,8774,4975,208,0,0,0,8,4,1.76,0
user3398,3129,4328,467,1,0,0,8,4,0.72,0
user3399,2149,1649,207,1,0,1,8,4,1.3,0
user3400,7933,2949,484,1,1,1,8,4,2.69,0
user3401,9119,4584,287,0,1,0,8,4,1.99,0
user3402,5570,2138,345,1,1,1,8,4,2.61,0
user3403,8007,1258,74,1,1,1,8,4,6.36,0
user3404,8040,2823,446,1,1,1,8,4,2.85,0
user3405,9662,3227,135,0,0,1,8,4,2.99,0
user3406,5739,1367,360,1,1,0,8,4,4.2,0
user3407,8609,4642,348,1,0,1,8,4,1.85,0
user3408,1387,1753,412,1,0,1,8,4,0.79,0
user3409,6039,3173,132,0,1,0,8,4,1.9,0
user3410,509,4703,353,0,1,1,8,4,0.11,0
user3411,4769,2412,35,0,0,0,8,4,1.98,0
user3412,1562,1561,166,0,0,1,8,4,1.0,0
user3413,4509,3168,325,0,0,0,8,4,1.42,0
user3414,4518,751,411,0,1,1,8,4,6.02,0
user3415,6490,4065,57,1,0,0,8,4,1.6,0
user3416,2703,930,411,0,1,1,8,4,2.91,0
user3417,6295,3525,294,0,0,1,8,4,1.79,0
user3418,5814,3785,53,1,1,0,8,4,1.54,0
user3419,4140,4752,87,1,0,0,8,4,0.87,0
user3420,8265,350,58,1,0,1,8,4,23.61,0
user3421,4640,2275,271,0,1,0,8,4,2.04,0
user3422,8424,4974,376,0,1,0,8,4,1.69,0
user3423,451,334,136,0,1,0,8,4,1.35,0
user3424,1167,471,494,0,1,1,8,4,2.48,0
user3425,1487,1726,411,1,0,1,8,4,0.86,0
user3426,7200,1916,287,0,0,0,8,4,3.76,0
user3427,6851,1180,301,0,1,0,8,4,5.81,0
user3428,8281,1722,156,0,0,0,8,4,4.81,0
user3429,6712,61,429,1,1,1,8,4,110.03,0
user3430,4614,99,39,0,1,1,8,4,46.61,0
user3431,8958,1460,190,0,1,1,8,4,6.14,0
user3432,7972,1038,225,0,0,0,8,4,7.68,0
user3433,5987,3262,202,0,1,0,8,4,1.84,0
user3434,6759,235,490,1,0,0,8,4,28.76,0
user3435,3144,3353,336,0,0,0,8,4,0.94,0
user3436,1691,2148,198,0,0,1,8,4,0.79,0
user3437,2599,1557,438,1,0,1,8,4,1.67,0
user3438,4191,1546,287,0,0,1,8,4,2.71,0
user3439,3635,3643,292,1,1,1,8,4,1.0,0
user3440,2398,260,78,0,0,0,8,4,9.22,0
user3441,7434,4436,323,1,0,1,8,4,1.68,0
user3442,2685,308,142,0,1,0,8,4,8.72,0
user3443,1048,935,219,0,0,1,8,4,1.12,0
user3444,8849,1824,22,0,0,1,8,4,4.85,0
user3445,3294,1131,26,0,0,0,8,4,2.91,0
user3446,3695,1195,423,0,0,0,8,4,3.09,0
user3447,905,2297,18,0,0,1,8,4,0.39,0
user3448,3555,3145,87,0,0,1,8,4,1.13,0
user3449,7568,2472,434,0,0,1,8,4,3.06,0
user3450,802,996,499,0,0,1,8,4,0.81,0
user3451,8454,3771,172,1,1,0,8,4,2.24,0
user3452,54,1988,330,1,1,0,8,4,0.03,0
user3453,8230,657,148,1,1,0,8,4,12.53,0
user3454,3199,3078,185,0,0,0,8,4,1.04,0
user3455,7655,682,330,1,0,1,8,4,11.22,0
user3456,5647,3565,196,1,0,0,8,4,1.58,0
user3457,3956,1027,403,1,0,1,8,4,3.85,0
user3458,916,788,310,0,0,1,8,4,1.16,0
user3459,3190,3835,186,1,0,1,8,4,0.83,0
user3460,8102,4447,125,1,0,1,8,4,1.82,0
user3461,9874,3094,115,1,1,0,8,4,3.19,0
user3462,8463,4122,342,1,1,1,8,4,2.05,0
user3463,9926,2048,87,1,0,1,8,4,4.85,0
user3464,6141,1593,374,0,0,1,8,4,3.85,0
user3465,7647,63,180,1,1,1,8,4,121.38,0
user3466,8639,4202,281,0,1,0,8,4,2.06,0
user3467,8751,1811,26,1,0,1,8,4,4.83,0
user3468,9560,4954,275,0,1,1,8,4,1.93,0
user3469,948,4782,162,0,1,0,8,4,0.2,0
user3470,2211,4486,29,1,0,0,8,4,0.49,0
user3471,9307,1399,231,1,1,1,8,4,6.65,0
user3472,8434,551,186,0,1,0,8,4,15.31,0
user3473,1059,4310,363,1,0,1,8,4,0.25,0
user3474,859,3271,373,0,1,1,8,4,0.26,0
user3475,5594,4058,347,0,0,1,8,4,1.38,0
user3476,6103,595,3,0,0,0,8,4,10.26,0
user3477,2844,792,257,0,1,0,8,4,3.59,0
user3478,4883,3707,189,1,1,1,8,4,1.32,0
user3479,4965,2860,175,1,0,0,8,4,1.74,0
user3480,1330,4323,340,0,0,1,8,4,0.31,0
user3481,8792,4429,69,1,0,0,8,4,1.99,0
user3482,1870,1868,463,1,1,1,8,4,1.0,0
user3483,7160,1718,207,1,0,0,8,4,4.17,0
user3484,3488,4637,292,1,1,0,8,4,0.75,0
user3485,2083,1829,266,1,1,0,8,4,1.14,0
user3486,3684,616,354,0,0,0,8,4,5.98,0
user3487,8731,1415,156,0,0,0,8,4,6.17,0
user3488,8220,799,365,0,1,1,8,4,10.29,0
user3489,6880,2300,463,1,1,0,8,4,2.99,0
user3490,3832,1024,26,0,1,1,8,4,3.74,0
user3491,5475,1924,202,1,0,0,8,4,2.85,0
user3492,134,2409,156,0,0,0,8,4,0.06,1
