followers,following,posts,verified,bio,profile_pic,username_length,username_digits,ratio,fake
28277,38050,3980,1,1,0,10,0,0.74,0
27264,19710,2683,0,0,1,13,5,1.38,0
4869,27185,4392,0,1,1,7,2,0.18,0
49245,42309,2352,0,1,1,11,3,1.16,0
38887,34733,3592,0,0,1,5,5,1.12,0
806,27142,2225,1,1,0,9,3,0.03,0
23203,48788,3638,0,1,1,17,2,0.48,0
23665,12729,4199,0,0,0,15,3,1.86,0
36951,43492,103,1,0,1,18,3,0.85,0
26975,44621,2125,1,0,1,17,3,0.6,0
43545,23163,3477,0,0,1,18,5,1.88,0
13299,36359,447,0,1,0,14,2,0.37,0
8688,29002,3489,0,0,0,15,4,0.3,0
1306,23856,2263,0,1,0,12,1,0.05,0
24506,14257,362,1,0,1,7,1,1.72,0
22262,18739,3139,1,0,1,16,1,1.19,0
21106,17971,3338,0,0,0,7,3,1.17,0
22006,46074,4687,0,0,0,13,3,0.48,0
1429,45396,216,1,1,0,16,1,0.03,0
45325,17999,2598,0,0,0,6,5,2.52,0
45799,23005,4477,0,0,1,15,2,1.99,0
34230,36739,356,0,0,0,18,0,0.93,0
48648,38593,455,1,0,1,6,1,1.26,0
31942,3232,3050,1,0,1,19,4,9.88,0
30264,38101,4872,1,1,1,8,0,0.79,0
4872,42706,1895,0,1,0,13,1,0.11,0
29503,34052,3659,1,0,1,13,0,0.87,0
34058,248,1472,0,1,0,7,0,137.33,0
6003,22192,3154,0,1,0,14,2,0.27,0
47685,19852,1229,0,1,0,13,5,2.4,0
3889,28157,2941,0,1,1,10,2,0.14,0
8736,5956,1126,1,0,1,14,5,1.47,0
18141,35640,3274,1,0,0,19,1,0.51,0
47702,47216,1415,0,1,1,15,0,1.01,0
38186,30547,1721,1,1,1,7,5,1.25,0
43324,9337,4467,0,0,0,7,3,4.64,0
19243,41539,3223,1,1,0,20,0,0.46,0
28265,36551,4605,0,1,1,6,2,0.77,0
13896,2933,3303,1,1,1,6,5,4.74,0
4511,2144,1310,0,0,1,18,5,2.1,0
12094,25525,1297,1,0,1,10,2,0.47,0
18148,13134,1443,0,0,1,9,2,1.38,0
36055,4463,4937,0,0,1,12,4,8.08,0
34485,23733,4423,0,0,1,16,2,1.45,0
48109,39968,130,1,0,1,17,5,1.2,0
27277,44140,3977,1,1,0,17,4,0.62,0
16712,38253,3911,1,0,1,11,1,0.44,0
9922,39734,4027,1,0,1,13,0,0.25,0
31243,41788,91,0,0,1,11,2,0.75,0
31928,39817,2797,1,0,0,9,5,0.8,0
29092,25260,2558,1,1,0,8,3,1.15,0
27634,44046,3270,0,1,0,16,3,0.63,0
35053,44781,4458,1,0,1,8,1,0.78,0
19114,24180,2984,1,1,0,9,1,0.79,0
23373,38854,2399,1,1,1,12,5,0.6,0
20029,16364,2427,0,1,1,16,1,1.22,0
11886,10597,3892,0,0,0,5,5,1.12,0
23464,42389,2544,1,1,0,14,0,0.55,0
49646,46592,4688,0,1,0,15,0,1.07,0
34559,48884,2952,1,1,1,7,1,0.71,0
19047,17763,1947,0,1,1,20,1,1.07,0
49662,24798,2093,1,1,1,16,4,2.0,0
48501,44999,1151,0,1,1,6,4,1.08,0
34629,42202,1161,0,0,0,15,0,0.82,0
11207,15197,1860,0,1,0,17,2,0.74,0
19554,2360,584,1,0,0,15,5,8.29,0
7780,6122,1356,0,1,1,13,4,1.27,0
12689,292,4210,0,0,0,20,2,43.46,0
18940,17544,2975,0,0,0,11,5,1.08,0
19689,38570,1584,0,0,0,18,0,0.51,0
31581,25483,187,0,0,1,17,0,1.24,0
11609,5507,2355,1,1,1,17,5,2.11,0
20325,25637,4744,0,1,1,13,2,0.79,0
32257,35393,1650,0,0,0,8,2,0.91,0
34648,49262,2434,1,0,1,10,2,0.7,0
22227,47290,1496,0,1,1,9,4,0.47,0
22883,14892,3170,0,1,1,20,4,1.54,0
34912,37311,994,0,0,1,15,3,0.94,0
8642,45163,2770,1,1,0,19,2,0.19,0
37993,36040,1745,1,1,0,15,5,1.05,0
46062,40748,3430,1,1,1,11,3,1.13,0
8763,17873,3785,1,1,0,19,1,0.49,0
31561,40740,3213,0,0,1,18,4,0.77,0
4215,33083,2035,1,0,1,7,3,0.13,0
19991,4402,4883,1,0,1,13,5,4.54,0
27249,9216,1040,1,1,0,11,5,2.96,0
35296,33551,3166,1,0,1,19,0,1.05,0
26420,21486,4638,1,1,0,11,5,1.23,0
5384,13284,2672,1,1,0,6,0,0.41,0
10873,33690,19,0,1,0,17,5,0.32,0
17777,43544,4937,0,1,1,8,3,0.41,0
12141,21603,2551,1,0,1,18,0,0.56,0
6756,21872,4049,1,0,1,5,0,0.31,0
41789,16956,3586,0,1,1,15,0,2.46,0
2308,35606,1284,1,0,0,16,2,0.06,0
29524,47510,3682,0,1,0,18,1,0.62,0
15190,39145,1995,1,0,1,9,2,0.39,0
25065,11417,3659,0,1,1,18,3,2.2,0
35461,1873,696,1,1,1,13,5,18.93,0
14644,28206,398,1,0,1,19,1,0.52,0
43908,49055,2972,0,0,1,19,3,0.9,0
19104,25429,3828,1,0,1,18,2,0.75,0
16323,1592,1482,0,1,0,17,4,10.25,0
165,41403,1099,0,0,1,5,5,0.0,0
41678,25625,3659,0,1,0,9,2,1.63,0
2156,47467,4748,1,1,1,19,1,0.05,0
5802,40603,2504,0,0,0,12,2,0.14,0
29021,33430,468,0,1,1,12,0,0.87,0
17919,32135,1099,1,1,1,13,5,0.56,0
166,37453,3970,1,0,0,14,2,0.0,0
16878,1659,3755,0,0,1,12,2,10.17,0
44410,24345,4026,1,1,1,19,4,1.82,0
32681,27286,2816,1,1,1,19,5,1.2,0
2952,44792,2097,0,0,1,18,1,0.07,0
47666,41461,2316,1,0,0,18,4,1.15,0
14894,31715,2492,1,0,1,9,3,0.47,0
32851,26175,585,0,1,1,7,4,1.26,0
32517,10252,3524,1,1,0,9,4,3.17,0
7070,37246,2217,0,1,0,17,3,0.19,0
6968,22180,2097,1,1,0,18,3,0.31,0
33756,10102,2855,0,0,1,17,4,3.34,0
2433,47477,2320,1,0,1,8,2,0.05,0
34688,9817,4852,0,0,1,16,3,3.53,0
922,30977,4736,0,1,0,17,1,0.03,0
42099,43010,490,0,0,0,14,5,0.98,0
18019,2321,1297,0,0,1,10,3,7.76,0
13332,9646,971,0,1,1,12,5,1.38,0
3657,32217,692,0,1,1,10,4,0.11,0
45300,43276,1317,1,1,0,15,5,1.05,0
3602,2160,3728,0,0,1,8,3,1.67,0
32209,2185,1573,1,0,0,13,1,14.74,0
26306,20011,2362,0,1,0,19,1,1.31,0
27060,10485,1863,1,0,1,7,2,2.58,0
2535,7178,3901,0,0,1,5,1,0.35,0
18454,32159,959,1,1,0,12,1,0.57,0
40953,44494,3488,0,0,1,10,1,0.92,0
28578,46443,3872,0,0,1,19,3,0.62,0
20908,21759,1072,0,0,0,16,5,0.96,0
39410,1771,4376,1,1,1,17,2,22.25,0
38518,3314,340,1,0,1,13,1,11.62,0
18344,17052,575,1,0,1,8,2,1.08,0
17623,16595,2343,0,1,0,19,0,1.06,0
21934,10813,3691,0,1,1,17,3,2.03,0
27244,13015,1216,0,0,0,19,0,2.09,0
5860,18448,2081,0,1,1,12,4,0.32,0
20079,21136,3756,0,1,1,16,1,0.95,0
40001,1330,1563,1,0,1,13,1,30.08,0
5920,48258,1282,0,1,0,14,0,0.12,0
34109,44375,1010,1,0,1,16,2,0.77,0
11345,19865,1295,1,0,1,19,3,0.57,0
5377,26410,2407,1,1,1,10,3,0.2,0
20447,26180,3540,0,1,1,11,3,0.78,0
24082,32700,1054,1,1,0,9,0,0.74,0
5991,33190,4767,0,0,0,20,2,0.18,0
7222,41935,2239,0,0,0,20,0,0.17,0
7076,42385,296,0,1,0,13,5,0.17,0
21587,13174,1796,1,0,1,13,2,1.64,0
29490,30296,3713,1,1,1,7,0,0.97,0
447,45006,4951,0,0,0,12,3,0.01,0
12245,48721,197,1,0,1,8,1,0.25,0
13304,3037,2060,0,0,0,15,0,4.38,0
5929,48741,1412,1,1,1,9,4,0.12,0
42300,49285,2888,1,0,0,19,4,0.86,0
41383,24799,2870,0,1,0,12,2,1.67,0
38062,35507,395,0,1,1,5,1,1.07,0
30270,46265,1434,0,1,1,16,0,0.65,0
48879,20566,3474,1,1,0,13,4,2.38,0
25260,11936,3327,1,1,0,20,4,2.12,0
4273,18884,4306,1,1,1,6,4,0.23,0
42647,11219,2032,1,0,1,11,2,3.8,0
8590,19135,4761,0,0,1,20,4,0.45,0
11306,40182,179,1,1,1,19,2,0.28,0
26810,1311,680,0,1,0,17,1,20.45,0
46698,7617,946,1,1,1,8,0,6.13,0
2883,8582,4238,0,1,0,5,3,0.34,0
1380,44148,4395,0,0,1,14,1,0.03,0
26759,12465,4568,0,1,1,19,1,2.15,0
10305,14039,1237,0,0,0,15,1,0.73,0
15499,38765,2573,0,0,1,20,1,0.4,0
6178,33444,3662,0,1,0,16,1,0.18,0
13520,23723,3922,1,1,0,5,5,0.57,0
49450,16843,2547,0,0,1,14,0,2.94,0
32685,35626,3425,1,1,0,18,1,0.92,0
37365,11975,2712,0,1,0,20,3,3.12,0
14710,33718,1814,0,1,1,5,3,0.44,0
893,16616,3783,0,0,0,10,5,0.05,0
30757,11979,1966,1,0,0,18,1,2.57,0
1702,27173,2932,0,0,0,7,2,0.06,0
11957,46736,4980,0,0,1,17,3,0.26,0
9812,20919,3932,0,0,0,11,1,0.47,0
27662,10879,4430,1,1,1,12,5,2.54,0
33010,10307,1819,1,1,1,17,0,3.2,0
34042,46785,4348,1,1,0,7,3,0.73,0
24721,12653,4933,0,1,1,7,5,1.95,0
33236,6023,853,1,0,0,11,3,5.52,0
18451,10839,1796,1,1,0,19,5,1.7,0
46588,41701,3161,0,1,0,14,3,1.12,0
5661,12677,3554,1,0,0,7,2,0.45,0
15673,38757,2437,1,0,0,17,4,0.4,0
33881,34961,4104,0,0,0,18,4,0.97,0
35279,36793,662,1,0,1,19,4,0.96,0
47274,46661,4261,0,1,0,10,1,1.01,0
15555,35876,926,0,1,0,18,0,0.43,0
34656,19150,4270,1,0,0,5,5,1.81,0
27412,3222,4649,0,1,0,12,4,8.51,0
28069,10143,4127,0,0,0,5,5,2.77,0
49118,27403,3543,0,1,1,14,4,1.79,0
17088,45726,3515,1,0,0,19,2,0.37,0
7373,13947,1765,0,0,0,12,0,0.53,0
40622,46388,3293,1,1,0,20,5,0.88,0
12994,42328,2242,0,0,0,5,0,0.31,0
25396,11290,2597,0,1,1,6,5,2.25,0
22406,42612,3436,0,0,1,7,4,0.53,0
43181,26901,295,1,0,0,16,5,1.61,0
6764,31178,3798,0,1,0,16,1,0.22,0
2948,29879,1434,0,1,1,13,3,0.1,0
20198,21827,2888,1,1,1,17,1,0.93,0
41283,43770,80,1,1,0,14,4,0.94,0
4130,2853,1404,0,0,1,19,0,1.45,0
30973,3830,2154,0,0,1,16,1,8.09,0
10031,2767,1997,1,1,1,12,2,3.63,0
36153,37817,2611,0,0,1,8,1,0.96,0
17200,6228,4279,1,0,0,12,1,2.76,0
20125,11642,2853,1,1,0,17,2,1.73,0
48799,17387,686,0,1,1,17,0,2.81,0
28808,977,2612,1,1,0,17,2,29.49,0
45834,10793,1050,1,0,0,12,5,4.25,0
24055,37467,922,0,0,1,10,0,0.64,0
35794,11579,3634,0,1,1,17,4,3.09,0
42075,13363,3928,0,0,1,11,4,3.15,0
12524,30066,4541,1,0,1,20,4,0.42,0
22233,14859,844,1,1,1,12,4,1.5,0
28270,20647,3715,1,1,0,8,0,1.37,0
20441,10758,1573,1,0,1,11,4,1.9,0
37211,15952,4232,0,1,0,9,1,2.33,0
48657,26392,2388,1,1,1,8,2,1.84,0
11116,19148,490,0,1,0,6,2,0.58,0
24509,43128,3267,1,0,0,12,3,0.57,0
10614,42846,1656,0,0,1,9,4,0.25,0
27314,24942,2450,0,0,0,5,4,1.1,0
1038,21281,221,0,1,0,8,5,0.05,0
3304,45248,3611,1,1,1,20,3,0.07,0
7479,10035,3196,1,0,0,9,1,0.75,0
20440,33839,3931,0,0,1,16,5,0.6,0
5552,49681,2390,0,0,1,15,4,0.11,0
29433,43373,859,0,0,1,10,5,0.68,0
9999,32292,4073,0,1,1,12,4,0.31,0
44902,4282,3468,1,1,0,13,2,10.49,0
17115,24915,933,0,0,0,12,2,0.69,0
22952,18686,3932,0,0,0,10,1,1.23,0
19461,42761,4898,0,0,0,5,2,0.46,0
14403,8619,3989,0,1,0,11,3,1.67,0
33617,25980,1361,0,0,0,19,0,1.29,0
17809,23159,3571,0,1,0,15,0,0.77,0
13109,45510,4954,0,1,1,18,4,0.29,0
27319,32372,2618,1,0,1,7,0,0.84,0
11772,30441,240,0,1,1,8,2,0.39,0
28535,28449,164,1,0,0,18,2,1.0,0
32622,9525,2624,0,1,1,6,0,3.42,0
6041,139,1907,1,0,1,17,5,43.46,0
298,12932,2675,0,1,1,14,1,0.02,0
42288,28092,1875,0,1,0,6,1,1.51,0
12771,12978,4024,1,1,1,11,0,0.98,0
40094,43022,2272,0,1,1,10,2,0.93,0
389,38795,3836,1,0,1,18,2,0.01,0
42137,4585,2555,0,1,1,17,1,9.19,0
25133,27430,1392,0,0,1,16,3,0.92,0
6266,45023,4663,0,1,0,14,1,0.14,0
15048,14713,1197,0,0,1,14,1,1.02,0
45852,22040,3938,1,0,1,15,1,2.08,0
19902,5205,2830,0,1,1,10,4,3.82,0
20228,13180,333,1,1,1,13,0,1.53,0
42355,8723,3419,1,0,0,16,0,4.86,0
4139,8443,3076,0,0,1,12,3,0.49,0
35836,36889,1636,1,0,1,11,3,0.97,0
48600,39174,2645,1,1,1,16,5,1.24,0
40899,19623,4544,1,1,0,9,4,2.08,0
12958,32292,551,0,0,1,13,4,0.4,0
4378,1672,1015,1,1,1,6,0,2.62,0
4618,39309,225,0,1,0,19,0,0.12,0
22582,46282,3831,1,1,0,12,2,0.49,0
30463,40380,2463,0,1,1,7,1,0.75,0
27654,10025,1899,1,1,1,18,1,2.76,0
26392,45273,2979,1,0,1,11,2,0.58,0
22172,42429,597,0,0,0,7,2,0.52,0
25438,1976,1773,0,0,0,9,2,12.87,0
49058,35588,4342,1,0,0,12,1,1.38,0
32655,24578,3272,1,1,0,14,3,1.33,0
8681,11442,903,0,0,1,18,1,0.76,0
2640,1005,1531,0,1,1,20,3,2.63,0
8381,42288,1950,0,0,1,15,0,0.2,0
18212,39149,3392,1,1,0,7,4,0.47,0
49138,9484,70,1,0,1,10,4,5.18,0
22672,43931,3606,1,0,1,12,0,0.52,0
34562,13624,2983,1,1,1,14,2,2.54,0
10055,37810,446,0,1,1,12,2,0.27,0
40571,3689,1235,1,1,0,19,4,11.0,0
14190,19562,1447,1,1,0,19,4,0.73,0
47430,19471,1796,0,0,1,9,2,2.44,0
16151,16849,4008,1,0,0,17,2,0.96,0
14804,5159,3024,0,1,0,19,4,2.87,0
40220,22251,4066,0,0,0,12,1,1.81,0
47749,39771,4211,1,0,0,18,2,1.2,0
44701,13245,2892,1,0,1,9,1,3.37,0
49112,20128,4330,0,0,1,17,3,2.44,0
8717,12986,1280,1,0,1,15,5,0.67,0
18200,13252,2333,1,0,0,5,5,1.37,0
8935,29877,4139,0,0,1,17,0,0.3,0
13509,49690,3977,1,0,0,20,3,0.27,0
46503,13019,4214,0,1,1,14,2,3.57,0
33382,8879,2851,0,0,0,17,5,3.76,0
37711,21614,2079,1,1,1,12,0,1.74,0
22464,24024,2706,0,1,1,5,1,0.94,0
40110,45625,381,0,0,1,17,4,0.88,0
14082,21289,4503,1,0,1,17,1,0.66,0
31762,6695,2174,0,1,0,12,2,4.74,0
26589,12393,4975,0,1,1,19,2,2.15,0
39721,48793,3618,0,0,0,15,3,0.81,0
12897,27658,2891,1,1,0,15,0,0.47,0
2067,41865,4045,1,1,0,14,1,0.05,0
7649,31191,1917,1,1,0,18,1,0.25,0
15653,2204,402,0,1,1,15,2,7.1,0
397,30206,2935,0,1,0,19,3,0.01,0
17444,14857,4540,0,1,0,15,2,1.17,0
1851,25003,3771,0,1,1,16,5,0.07,0
23085,22446,1563,1,1,1,20,5,1.03,0
22436,28352,3835,0,1,1,5,2,0.79,0
33152,32830,1619,0,1,1,11,2,1.01,0
15517,25566,4976,0,0,0,7,0,0.61,0
49546,37576,264,1,0,1,5,4,1.32,0
13587,47392,77,1,1,0,11,5,0.29,0
20835,10176,1063,1,0,1,13,2,2.05,0
17383,34736,4805,0,1,1,17,3,0.5,0
17692,29060,1389,1,1,0,7,3,0.61,0
25267,14493,1436,1,0,1,9,4,1.74,0
32675,6673,1890,1,1,0,20,1,4.9,0
2275,45081,1839,0,0,0,6,5,0.05,0
31873,47180,3659,1,0,0,13,0,0.68,0
4328,21503,583,0,1,1,5,2,0.2,0
32331,49952,1398,1,1,0,6,0,0.65,0
37091,36977,3066,0,1,0,9,3,1.0,0
35528,31327,3853,1,1,1,12,0,1.13,0
30469,4511,4639,0,1,1,10,3,6.75,0
3809,1208,1071,0,0,1,7,1,3.15,0
20645,20302,4570,1,1,0,20,0,1.02,0
27319,9788,798,1,1,1,12,3,2.79,0
19091,34099,3531,0,0,0,15,3,0.56,0
7814,24375,1717,1,1,0,19,2,0.32,0
44098,48387,3303,1,0,0,16,4,0.91,0
31212,48473,171,0,1,0,11,0,0.64,0
4918,5594,4692,1,0,1,12,2,0.88,0
31414,6418,1326,1,0,1,7,2,4.89,0
33775,32833,1066,1,0,1,16,5,1.03,0
16728,43463,3244,0,0,0,9,2,0.38,0
27739,30038,2736,0,0,1,20,4,0.92,0
13230,35163,973,1,1,1,11,5,0.38,0
1629,4507,1432,0,0,0,7,1,0.36,0
4127,30863,3620,1,0,1,14,4,0.13,0
1866,2737,790,0,1,1,12,2,0.68,0
23895,20267,3371,0,0,1,20,5,1.18,0
1286,39901,4146,0,0,0,11,5,0.03,0
22220,20062,4074,1,0,0,11,1,1.11,0
25733,26172,4637,0,0,1,13,4,0.98,0
33827,40279,2651,0,0,1,18,2,0.84,0
33072,42755,375,1,1,0,9,0,0.77,0
8236,31077,1172,0,1,0,10,0,0.27,0
11965,42075,3555,1,0,1,6,4,0.28,0
38100,39642,3632,0,1,0,16,4,0.96,0
41608,2107,2427,0,0,0,15,1,19.75,0
48894,48903,730,0,1,1,20,2,1.0,0
28061,31312,2508,1,0,1,18,0,0.9,0
7531,26905,796,1,0,0,8,1,0.28,0
40270,36110,3575,0,1,0,8,4,1.12,0
32153,18600,158,0,0,0,5,0,1.73,0
33619,14556,1967,1,0,1,10,1,2.31,0
9819,2013,1429,1,1,0,14,3,4.88,0
27624,20512,4414,0,0,0,5,5,1.35,0
15933,36219,970,0,1,1,20,4,0.44,0
7564,39802,3790,0,1,1,19,3,0.19,0
30069,4566,4593,1,0,0,19,1,6.59,0
26210,47368,1959,1,0,0,8,2,0.55,0
11544,2931,2153,1,0,0,15,5,3.94,0
47168,39023,1833,1,0,0,8,3,1.21,0
26372,5768,1005,0,1,1,18,3,4.57,0
41987,21148,1397,1,1,0,13,4,1.99,0
9370,4177,4153,1,1,1,11,4,2.24,0
14941,46799,282,1,1,0,17,2,0.32,0
8099,31353,1076,1,1,0,10,3,0.26,0
33012,7708,1043,1,0,1,10,2,4.28,0
6324,24101,2617,0,0,0,6,4,0.26,0
33702,5702,4046,0,0,1,7,1,5.91,0
31424,7381,3199,0,1,0,12,2,4.26,0
8058,40396,1993,1,1,1,13,1,0.2,0
7232,28329,2182,0,0,0,16,0,0.26,0
34790,21570,4352,1,1,1,6,3,1.61,0
45686,42848,2274,1,0,1,11,2,1.07,0
1063,13108,153,1,1,0,18,5,0.08,0
44685,31674,59,1,0,0,16,2,1.41,0
31048,18269,1890,1,0,1,5,0,1.7,0
39131,13824,4170,0,0,1,8,2,2.83,0
10768,22049,3854,0,0,1,12,1,0.49,0
39166,21277,595,0,0,0,13,4,1.84,0
13645,24654,1759,1,0,1,10,3,0.55,0
5502,49232,172,1,0,0,19,3,0.11,0
43086,31455,1506,1,0,1,11,5,1.37,0
34076,6407,1142,0,1,0,20,4,5.32,0
32454,48008,2879,1,1,1,11,3,0.68,0
28379,40756,937,1,0,0,7,0,0.7,0
37698,22116,4844,1,0,0,5,3,1.7,0
8813,1803,2440,0,1,1,15,2,4.89,0
13154,29406,125,0,1,1,10,2,0.45,0
45349,45814,879,0,0,0,11,0,0.99,0
34258,7487,1726,1,0,1,11,2,4.58,0
19475,39959,1177,1,0,0,15,5,0.49,0
23014,41515,2875,0,0,1,16,2,0.55,0
5501,22972,1098,0,0,1,8,5,0.24,0
38404,47751,3400,1,0,1,19,3,0.8,0
9105,14547,4674,0,0,1,5,0,0.63,0
6782,33993,389,0,1,1,18,1,0.2,0
29294,7469,3645,0,1,1,9,5,3.92,0
40557,1811,129,0,0,1,13,3,22.39,0
20047,5405,4816,0,1,1,17,2,3.71,0
8031,30809,4867,1,0,0,7,5,0.26,0
27588,37051,4137,0,0,0,17,4,0.74,0
13823,5500,3396,1,0,1,7,4,2.51,0
31581,46408,1687,0,1,1,15,5,0.68,0
22896,48011,2803,1,1,1,13,3,0.48,0
21076,12632,453,1,1,1,20,1,1.67,0
24907,49359,4938,1,1,0,11,2,0.5,0
41357,21168,1162,0,1,0,5,2,1.95,0
14300,3103,4361,1,1,0,12,2,4.61,0
35594,16939,804,0,0,0,16,4,2.1,0
21974,24357,543,1,0,0,5,1,0.9,0
17886,21725,4753,1,0,1,12,0,0.82,0
44675,46076,3804,0,1,0,18,0,0.97,0
30401,33588,547,0,0,0,16,1,0.91,0
19764,17637,960,1,1,1,10,0,1.12,0
9259,31963,2792,1,1,0,12,4,0.29,0
11946,48885,4447,0,0,1,5,1,0.24,0
30748,36816,4776,1,0,1,5,4,0.84,0
34640,37843,15,0,0,0,12,3,0.92,0
49010,17633,218,1,1,1,18,5,2.78,0
14261,43475,1598,1,1,1,12,5,0.33,0
12161,48817,2638,1,0,0,6,4,0.25,0
21498,11411,171,0,0,1,19,1,1.88,0
1151,1092,97,0,1,1,12,4,1.05,0
38299,27811,4818,1,0,1,8,5,1.38,0
24593,11916,3917,1,1,1,7,1,2.06,0
17935,13228,723,0,0,0,8,4,1.36,0
42618,43173,4024,0,1,1,13,2,0.99,0
15201,45527,2218,0,0,0,19,2,0.33,0
11835,7534,4443,0,1,1,8,2,1.57,0
30821,46835,4771,1,0,0,17,4,0.66,0
35564,2117,1949,1,1,1,15,1,16.8,0
15403,43316,348,0,1,0,17,3,0.36,0
16215,12838,4211,1,0,1,10,2,1.26,0
39724,14519,3726,1,0,0,17,3,2.74,0
16367,47985,309,1,1,1,5,2,0.34,0
31853,22698,4040,0,1,0,17,2,1.4,0
31405,24798,1705,1,0,0,5,1,1.27,0
4238,14340,4655,1,0,0,19,5,0.3,0
17596,33938,1466,0,1,1,10,1,0.52,0
5408,30273,3835,0,0,1,17,5,0.18,0
30965,912,4157,0,1,1,10,4,33.95,0
46945,12810,2409,1,1,1,16,2,3.66,0
2367,8942,1792,0,1,1,10,0,0.26,0
41141,15396,915,1,1,1,19,4,2.67,0
36963,49404,849,1,1,1,14,2,0.75,0
33682,44075,427,1,1,0,15,1,0.76,0
10345,33050,2240,1,0,0,5,1,0.31,0
6959,7246,745,0,1,1,5,3,0.96,0
3441,27192,3733,0,0,1,6,1,0.13,0
16681,19083,2289,0,0,0,9,1,0.87,0
45789,13603,2999,1,0,1,5,1,3.37,0
21405,3486,164,0,0,0,13,0,6.14,0
22288,18028,4741,1,1,0,10,3,1.24,0
30345,11277,3953,1,1,0,15,0,2.69,0
47309,814,4732,0,0,1,15,3,58.12,0
10774,16911,3836,0,1,0,7,5,0.64,0
4735,24399,577,1,1,0,14,5,0.19,0
18776,19528,1466,1,0,0,16,1,0.96,0
12598,9624,3603,0,1,0,14,3,1.31,0
18796,44987,2049,0,1,0,8,2,0.42,0
931,43538,1125,0,1,1,10,5,0.02,0
18397,576,1436,0,0,1,17,1,31.94,0
31740,23388,1483,0,1,0,9,2,1.36,0
35595,31996,312,0,0,1,16,5,1.11,0
3159,40636,4724,1,1,1,9,3,0.08,0
14891,6059,780,1,0,1,13,2,2.46,0
5805,27244,4223,1,1,0,6,2,0.21,0
12020,40263,2101,1,0,1,14,3,0.3,0
33221,20459,3024,0,0,0,12,5,1.62,0
21369,42626,996,1,0,0,17,1,0.5,0
29928,2672,1296,1,0,0,9,3,11.2,0
19011,34905,3624,1,1,1,12,2,0.54,0
29765,17434,2226,1,1,0,9,1,1.71,0
38532,17735,2217,0,1,0,9,2,2.17,0
16771,17550,1116,1,1,0,8,2,0.96,0
35,14186,1942,0,0,0,7,1,0.0,0
31548,43099,1546,0,1,0,18,0,0.73,0
43323,22162,3384,0,0,0,14,5,1.95,0
27467,22733,3857,0,0,1,11,2,1.21,0
36170,46149,4535,1,1,0,5,1,0.78,0
27796,23094,3442,0,1,1,20,2,1.2,0
41471,24460,2074,1,1,1,20,3,1.7,0
30753,23379,2856,0,1,1,12,0,1.32,0
36613,26942,974,0,0,0,12,3,1.36,0
21316,9503,4453,0,1,1,11,1,2.24,0
11199,38681,1008,1,1,0,20,4,0.29,0
22707,11279,658,0,0,1,7,2,2.01,0
40814,19596,95,0,1,1,9,4,2.08,0
7927,38240,1204,0,0,0,12,5,0.21,0
34069,44609,1293,0,1,0,16,1,0.76,0
10384,2531,632,1,1,0,20,0,4.1,0
3039,37559,3421,0,1,1,14,5,0.08,0
33230,21944,3365,0,1,0,17,1,1.51,0
7247,39932,2183,1,1,1,11,4,0.18,0
9034,21495,1472,1,0,1,8,5,0.42,0
31596,3514,1350,1,1,0,19,4,8.99,0
7591,26567,3496,1,0,0,17,0,0.29,0
47870,19976,807,1,1,1,19,5,2.4,0
23407,44018,3420,0,0,0,13,0,0.53,0
23397,10210,715,0,1,1,12,1,2.29,0
36778,49807,382,0,1,0,18,4,0.74,0
33925,31233,4551,0,1,0,13,2,1.09,0
49205,49405,3760,0,1,0,16,1,1.0,0
35948,39462,4568,0,0,0,18,2,0.91,0
24065,31921,2771,1,1,0,6,5,0.75,0
10920,42405,400,1,0,1,6,4,0.26,0
21515,30986,445,0,1,0,9,5,0.69,0
8247,31222,2442,1,0,0,16,4,0.26,0
27505,19763,3411,1,0,1,11,1,1.39,0
17770,14742,952,1,1,0,17,4,1.21,0
17850,48945,626,1,1,0,18,1,0.36,0
31435,11629,4000,0,0,1,7,1,2.7,0
30782,40626,675,1,0,1,20,1,0.76,0
12589,9049,1237,1,1,1,9,2,1.39,0
36113,14679,4717,1,0,1,19,0,2.46,0
37820,40147,2069,0,0,0,16,1,0.94,0
20358,41268,4470,1,0,1,19,1,0.49,0
10259,9531,4320,1,1,0,17,1,1.08,0
38573,12250,2787,1,0,0,18,2,3.15,0
2621,35753,4957,0,0,1,7,5,0.07,0
4385,33323,2521,0,1,0,6,0,0.13,0
17800,35221,4489,1,1,1,6,0,0.51,0
28120,37146,3363,1,0,0,13,0,0.76,0
5451,12082,2309,1,1,0,11,3,0.45,0
32530,23292,2834,0,1,0,20,1,1.4,0
41277,10643,751,1,0,0,10,4,3.88,0
39308,35019,2895,1,0,0,13,3,1.12,0
13627,42704,1124,0,0,0,5,3,0.32,0
1379,7776,358,1,0,0,13,1,0.18,0
30106,5801,3032,1,0,1,16,0,5.19,0
3913,40975,3309,0,1,0,14,3,0.1,0
40452,22334,1757,0,0,0,11,1,1.81,0
31066,36682,4396,0,0,1,12,4,0.85,0
19403,45765,214,1,1,0,15,0,0.42,0
31673,33705,2127,1,0,1,6,4,0.94,0
44502,43078,1651,0,0,1,9,5,1.03,0
8104,26282,1459,0,0,0,16,4,0.31,0
28061,15237,1997,0,1,0,8,1,1.84,0
34987,48186,4452,1,0,1,17,2,0.73,0
12146,21824,1738,0,1,0,9,5,0.56,0
